PropertyID,ParID,UseDescription,Rental?,RentalPermit?,OwnerID,AgentID,Zoning,OpenIssueType,OpenIssueNote,Image,PropertyType,ResidenceType,VacantLand?,OccupancyPermit?,OccupancyPermitDate,RentalPermitDate,PropertyStatus,StatusDate,Note,SewerDistrict,UCCPermit?,UCCPermitDate,ZoningApproval?,ZoningApprovalDate,PassDyeTest?,PassDyeTestDate,CountyHyperlink,municode_1
12332,0452C00141000000,Single family                 ,0,0,3124,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452C00141000000,953
12333,0452C00012000000,Single family                 ,0,0,2414,309,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452C00012000000,953
12334,0373C00116000000,Single family                 ,0,0,736,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373C00116000000,953
12335,0373C00126000000,Single family                 ,0,0,2762,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373C00126000000,953
12336,0373D00030000000,Single family                 ,0,0,3564,601,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373D00030000000,953
12337,0541K00174000000,Single family                 ,0,0,2406,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00174000000,953
12338,0373D00056000000,Single family                 ,0,0,1254,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373D00056000000,953
12339,0371G00210000000,Single family                 ,0,0,175,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371G00210000000,816
12340,0452K00036000000,Single family                 ,0,0,1412,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452K00036000000,816
12341,0541K00070000000,Single family                 ,1,0,279,302,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00070000000,953
12342,0373C00118000000,Single family                 ,0,0,983,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373C00118000000,953
12343,0452C00393000100,Single family                 ,0,0,2320,805,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452C00393000100,953
12344,0454B00240000000,Single family                 ,0,0,2186,564,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454B00240000000,953
12345,0372C00160000000,Single family                 ,0,0,110,301,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00160000000,816
12346,0372C00008000000,Single family                 ,0,0,2837,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00008000000,816
12347,0371K00100000000,Single family                 ,0,0,708,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371K00100000000,816
12348,0541A00010000000,Single family                 ,0,0,1562,422,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541A00010000000,953
12349,0454B00149000000,Single family                 ,0,0,4215,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454B00149000000,953
12350,0541K00108000000,Single family                 ,0,0,1557,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00108000000,953
12351,0372E00208000000,Single family                 ,0,0,4103,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372E00208000000,816
12352,0454J00212000000,Vacant land                   ,1,0,341,,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454J00212000000,953
12353,0541K00178000000,Single family                 ,0,0,662,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00178000000,953
12354,0372A00126000000,Single family                 ,0,0,2625,218,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00126000000,816
12355,0372A00166000000,Single family                 ,0,0,2888,663,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00166000000,816
12356,0373C00124000000,Single family                 ,0,0,748,724,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373C00124000000,953
12357,0371G00076000000,Single family                 ,0,0,4368,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371G00076000000,816
12358,0373C00122000000,Single family                 ,1,0,3939,883,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373C00122000000,953
12359,0372A00202000000,Single family                 ,0,0,4470,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00202000000,816
12360,0375R00252000000,Single family                 ,0,0,562,302,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0375R00252000000,953
12361,0373D00155000000,Single family                 ,1,0,842,301,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373D00155000000,953
12362,0541J00018000000,Single family                 ,0,0,854,691,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541J00018000000,953
12363,0454K00268000000,Vacant land                   ,1,0,4020,,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454K00268000000,953
12364,0452M00098000000,Single family                 ,0,0,2691,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452M00098000000,953
12365,0372F00004000000,Single family                 ,0,0,3248,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372F00004000000,816
12366,0372B00036000000,Single family                 ,0,0,156,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372B00036000000,816
12367,0542B00164000000,Single family                 ,0,0,2337,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0542B00164000000,953
12368,0372F00001000000,Single family                 ,0,0,4120,,,,,,Residential                   ,,0,0,,,,,Nematollah S Sabeti,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372F00001000000,816
12369,0371G00094000000,Single family                 ,0,0,2545,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371G00094000000,816
12370,0298G00139000000,Single family                 ,0,0,1698,302,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298G00139000000,816
12371,0454J00251000000,Vacant land                   ,1,0,1912,,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454J00251000000,953
12372,0372A00154000000,Single family                 ,1,0,2288,583,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00154000000,816
12373,0372C00147000000,Vacant land                   ,0,0,711,,,,,,Residential                   ,,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00147000000,816
12374,0371F00080000000,Single family                 ,0,0,1615,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371F00080000000,816
12375,0372C00142000000,Single family                 ,0,0,3852,362,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00142000000,816
12376,0372A00196000000,Single family                 ,0,0,1678,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00196000000,816
12377,0372A00250000000,Single family                 ,1,0,4179,928,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00250000000,816
12378,0371K00270000000,Single family                 ,0,0,932,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371K00270000000,816
12379,0371F00108000000,Single family                 ,0,0,2688,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371F00108000000,816
12380,0541J00014000000,Single family                 ,0,0,583,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541J00014000000,953
12381,0541K00110000000,Single family                 ,0,0,352,309,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00110000000,953
12382,0371H00046000000,Single family                 ,0,0,4077,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371H00046000000,816
12383,0372C00004000000,Single family                 ,0,0,2483,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00004000000,816
12384,0298F00276000000,Single family                 ,0,0,2330,,,,,,Residential                   ,,0,0,,,,,Marlene Linden,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298F00276000000,816
12385,0372F00002000000,Single family                 ,0,0,3209,218,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372F00002000000,816
12386,0541R00022000000,Single family                 ,1,0,1813,490,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541R00022000000,953
12387,0453C00170000002,Vacant land                   ,1,0,2920,665,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453C00170000002,816
12388,0371L00050000000,Single family                 ,0,0,3529,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371L00050000000,816
12389,0372G00012000000,Single family                 ,0,0,3552,318,,,,,Residential                   ,,0,0,,,,,Vincent Scaglione Jr,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372G00012000000,816
12390,0371L00170000000,Single family                 ,1,0,3501,806,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371L00170000000,816
12391,0372B00016000000,Single family                 ,0,0,4271,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372B00016000000,816
12392,0298F00272000000,Single family                 ,0,0,3561,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298F00272000000,816
12393,0372C00012000000,Single family                 ,0,0,2646,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00012000000,816
12394,0541R00020000000,Single family                 ,0,0,3382,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541R00020000000,953
12395,0372K00116000000,Single family                 ,0,0,4492,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372K00116000000,953
12396,0453L00082000000,Single family                 ,0,0,4489,673,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453L00082000000,953
12397,0371P00018000000,Single family                 ,0,0,4224,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371P00018000000,816
12398,0371R00333000000,Single family                 ,0,0,3214,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00333000000,816
12399,0371F00145000000,Single family                 ,0,0,1413,422,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371F00145000000,816
12400,0541P00060000000,Single family                 ,1,0,4168,925,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541P00060000000,953
12401,0541J00301000000,Single family                 ,0,0,2344,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541J00301000000,953
12402,0372C00126000000,Single family                 ,0,0,2658,668,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00126000000,816
12403,0298G00141000000,Single family                 ,1,0,2020,,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298G00141000000,816
12404,0372C00233000000,Single family                 ,0,0,3921,672,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00233000000,816
12405,0453F00329000000,Vacant land                   ,1,0,934,342,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453F00329000000,953
12406,0373C00002000000,Single family                 ,0,0,2680,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373C00002000000,953
12407,0371N00066000000,Single family                 ,0,0,3396,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371N00066000000,816
12408,0453L00384000000,Single family                 ,0,0,2419,296,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453L00384000000,953
12409,0371R00118000000,Single family                 ,0,0,3854,668,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00118000000,816
12410,0371K00072000000,Single family                 ,0,0,138,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371K00072000000,816
12411,0371R00202000000,Single family                 ,0,0,3720,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00202000000,816
12412,0452M00050000000,Single family                 ,0,0,1141,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452M00050000000,953
12413,0541R00072000000,Single family                 ,0,0,3039,878,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541R00072000000,953
12414,0541P00112000000,Single family                 ,0,0,1117,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541P00112000000,953
12415,0541K00078000000,Single family                 ,0,0,3823,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00078000000,953
12416,0298F00174000000,Single family                 ,0,0,2195,714,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298F00174000000,816
